t,box_y,box_vy,p_body_y,p_grid_y,p_sum_y,KE_box,nodes_inside
2.720834,2.99418002e-01,-5.46469316e-02,-5.46469316e-02,0.00000000e+00,-5.46469316e-02,1.49314362e-03,48
2.725000,2.99190313e-01,-5.46464399e-02,-5.46464399e-02,0.00000000e+00,-5.46464399e-02,1.49311672e-03,48
2.729167,2.98962623e-01,-5.46459444e-02,-5.46459444e-02,0.00000000e+00,-5.46459444e-02,1.49308960e-03,48
2.733334,2.98734933e-01,-5.46454526e-02,-5.46454526e-02,0.00000000e+00,-5.46454526e-02,1.49306271e-03,48
2.737500,2.98507243e-01,-5.46449833e-02,-5.46449833e-02,0.00000000e+00,-5.46449833e-02,1.49303710e-03,48
2.741667,2.98279554e-01,-5.46444952e-02,-5.46444952e-02,0.00000000e+00,-5.46444952e-02,1.49301044e-03,48
2.745833,2.98051864e-01,-5.46440296e-02,-5.46440296e-02,0.00000000e+00,-5.46440296e-02,1.49298494e-03,48
2.750000,2.97824174e-01,-5.46435602e-02,-5.46435602e-02,0.00000000e+00,-5.46435602e-02,1.49295933e-03,48
2.754167,2.97596484e-01,-5.46430945e-02,-5.46430945e-02,0.00000000e+00,-5.46430945e-02,1.49293384e-03,48
2.758333,2.97368795e-01,-5.46426363e-02,-5.46426363e-02,0.00000000e+00,-5.46426363e-02,1.49290881e-03,48
2.762500,2.97141105e-01,-5.46421781e-02,-5.46421781e-02,0.00000000e+00,-5.46421781e-02,1.49288378e-03,48
2.766667,2.96913445e-01,-5.46417199e-02,-5.46417199e-02,0.00000000e+00,-5.46417199e-02,1.49285875e-03,48
2.770833,2.96685785e-01,-5.46412766e-02,-5.46412766e-02,0.00000000e+00,-5.46412766e-02,1.49283453e-03,48
2.775000,2.96458125e-01,-5.46408258e-02,-5.46408258e-02,0.00000000e+00,-5.46408258e-02,1.49280997e-03,48
2.779167,2.96230465e-01,-5.46403639e-02,-5.46403639e-02,0.00000000e+00,-5.46403639e-02,1.49278471e-03,48
2.783334,2.96002805e-01,-5.46399206e-02,-5.46399206e-02,0.00000000e+00,-5.46399206e-02,1.49276049e-03,48
2.787500,2.95775145e-01,-5.46394922e-02,-5.46394922e-02,0.00000000e+00,-5.46394922e-02,1.49273709e-03,48
2.791667,2.95547485e-01,-5.46390601e-02,-5.46390601e-02,0.00000000e+00,-5.46390601e-02,1.49271346e-03,48
2.795834,2.95319825e-01,-5.46386093e-02,-5.46386093e-02,0.00000000e+00,-5.46386093e-02,1.49268878e-03,48
2.800000,2.95092165e-01,-5.46381809e-02,-5.46381809e-02,0.00000000e+00,-5.46381809e-02,1.49266538e-03,48
2.804167,2.94864506e-01,-5.46377599e-02,-5.46377599e-02,0.00000000e+00,-5.46377599e-02,1.49264245e-03,48
2.808333,2.94636846e-01,-5.46373464e-02,-5.46373464e-02,0.00000000e+00,-5.46373464e-02,1.49261986e-03,48
2.812500,2.94409186e-01,-5.46369329e-02,-5.46369329e-02,0.00000000e+00,-5.46369329e-02,1.49259716e-03,48
2.816667,2.94181526e-01,-5.46365008e-02,-5.46365008e-02,0.00000000e+00,-5.46365008e-02,1.49257365e-03,48
2.820833,2.93953866e-01,-5.46360873e-02,-5.46360873e-02,0.00000000e+00,-5.46360873e-02,1.49255106e-03,48
2.825000,2.93726206e-01,-5.46356887e-02,-5.46356887e-02,0.00000000e+00,-5.46356887e-02,1.49252929e-03,48
2.829167,2.93498546e-01,-5.46352752e-02,-5.46352752e-02,0.00000000e+00,-5.46352752e-02,1.49250659e-03,48
2.833333,2.93270886e-01,-5.46348691e-02,-5.46348691e-02,0.00000000e+00,-5.46348691e-02,1.49248447e-03,48
2.837500,2.93043256e-01,-5.46344630e-02,-5.46344630e-02,0.00000000e+00,-5.46344630e-02,1.49246224e-03,48
2.841667,2.92815626e-01,-5.46340644e-02,-5.46340644e-02,0.00000000e+00,-5.46340644e-02,1.49244047e-03,48
2.845834,2.92587996e-01,-5.46336547e-02,-5.46336547e-02,0.00000000e+00,-5.46336547e-02,1.49241812e-03,48
2.850000,2.92360365e-01,-5.46332747e-02,-5.46332747e-02,0.00000000e+00,-5.46332747e-02,1.49239739e-03,48
2.854167,2.92132735e-01,-5.46328798e-02,-5.46328798e-02,0.00000000e+00,-5.46328798e-02,1.49237574e-03,48
2.858334,2.91905105e-01,-5.46324775e-02,-5.46324775e-02,0.00000000e+00,-5.46324775e-02,1.49235385e-03,48
2.862500,2.91677475e-01,-5.46321049e-02,-5.46321049e-02,0.00000000e+00,-5.46321049e-02,1.49233348e-03,48
2.866667,2.91449845e-01,-5.46317138e-02,-5.46317138e-02,0.00000000e+00,-5.46317138e-02,1.49231206e-03,48
2.870833,2.91222215e-01,-5.46313412e-02,-5.46313412e-02,0.00000000e+00,-5.46313412e-02,1.49229169e-03,48
2.875000,2.90994585e-01,-5.46309687e-02,-5.46309687e-02,0.00000000e+00,-5.46309687e-02,1.49227132e-03,48
2.879167,2.90766954e-01,-5.46305738e-02,-5.46305738e-02,0.00000000e+00,-5.46305738e-02,1.49224978e-03,48
2.883333,2.90539324e-01,-5.46302088e-02,-5.46302088e-02,0.00000000e+00,-5.46302088e-02,1.49222987e-03,48
2.887500,2.90311694e-01,-5.46298362e-02,-5.46298362e-02,0.00000000e+00,-5.46298362e-02,1.49220950e-03,48
2.891667,2.90084064e-01,-5.46294712e-02,-5.46294712e-02,0.00000000e+00,-5.46294712e-02,1.49218959e-03,48
2.895833,2.89856434e-01,-5.46290949e-02,-5.46290949e-02,0.00000000e+00,-5.46290949e-02,1.49216899e-03,48
2.900000,2.89628804e-01,-5.46287484e-02,-5.46287484e-02,0.00000000e+00,-5.46287484e-02,1.49215013e-03,48
2.904167,2.89401174e-01,-5.46283796e-02,-5.46283796e-02,0.00000000e+00,-5.46283796e-02,1.49212999e-03,48
2.908334,2.89173543e-01,-5.46280071e-02,-5.46280071e-02,0.00000000e+00,-5.46280071e-02,1.49210962e-03,48
2.912500,2.88945913e-01,-5.46276569e-02,-5.46276569e-02,0.00000000e+00,-5.46276569e-02,1.49209041e-03,48
2.916667,2.88718313e-01,-5.46273030e-02,-5.46273030e-02,0.00000000e+00,-5.46273030e-02,1.49207108e-03,48
2.920834,2.88490713e-01,-5.46269529e-02,-5.46269529e-02,0.00000000e+00,-5.46269529e-02,1.49205199e-03,48
2.925000,2.88263112e-01,-5.46265990e-02,-5.46265990e-02,0.00000000e+00,-5.46265990e-02,1.49203266e-03,48
2.929167,2.88035512e-01,-5.46262339e-02,-5.46262339e-02,0.00000000e+00,-5.46262339e-02,1.49201276e-03,48
2.933333,2.87807912e-01,-5.46258874e-02,-5.46258874e-02,0.00000000e+00,-5.46258874e-02,1.49199378e-03,48
2.937500,2.87580311e-01,-5.46255447e-02,-5.46255447e-02,0.00000000e+00,-5.46255447e-02,1.49197504e-03,48
2.941667,2.87352711e-01,-5.46252131e-02,-5.46252131e-02,0.00000000e+00,-5.46252131e-02,1.49195699e-03,48
2.945833,2.87125111e-01,-5.46248704e-02,-5.46248704e-02,0.00000000e+00,-5.46248704e-02,1.49193825e-03,48
2.950000,2.86897510e-01,-5.46245277e-02,-5.46245277e-02,0.00000000e+00,-5.46245277e-02,1.49191951e-03,48
2.954167,2.86669910e-01,-5.46241961e-02,-5.46241961e-02,0.00000000e+00,-5.46241961e-02,1.49190135e-03,48
2.958333,2.86442310e-01,-5.46238720e-02,-5.46238720e-02,0.00000000e+00,-5.46238720e-02,1.49188365e-03,48
2.962500,2.86214709e-01,-5.46235405e-02,-5.46235405e-02,0.00000000e+00,-5.46235405e-02,1.49186561e-03,48
2.966667,2.85987109e-01,-5.46232052e-02,-5.46232052e-02,0.00000000e+00,-5.46232052e-02,1.49184733e-03,48
2.970834,2.85759509e-01,-5.46228662e-02,-5.46228662e-02,0.00000000e+00,-5.46228662e-02,1.49182871e-03,48
2.975000,2.85531908e-01,-5.46225533e-02,-5.46225533e-02,0.00000000e+00,-5.46225533e-02,1.49181171e-03,48
2.979167,2.85304308e-01,-5.46222143e-02,-5.46222143e-02,0.00000000e+00,-5.46222143e-02,1.49179320e-03,48
2.983334,2.85076708e-01,-5.46218939e-02,-5.46218939e-02,0.00000000e+00,-5.46218939e-02,1.49177562e-03,48
2.987500,2.84849107e-01,-5.46215735e-02,-5.46215735e-02,0.00000000e+00,-5.46215735e-02,1.49175816e-03,48
2.991667,2.84621507e-01,-5.46212755e-02,-5.46212755e-02,0.00000000e+00,-5.46212755e-02,1.49174186e-03,48
2.995833,2.84393907e-01,-5.46209626e-02,-5.46209626e-02,0.00000000e+00,-5.46209626e-02,1.49172475e-03,48
3.000000,2.84166306e-01,-5.46206385e-02,-5.46206385e-02,0.00000000e+00,-5.46206385e-02,1.49170705e-03,48
