t,box_y,box_vy,p_body_y,p_grid_y,p_sum_y,KE_box,nodes_inside
2.708333,-6.72635376e-01,-3.39429307e+00,-3.39429307e+00,0.00000000e+00,-3.39429307e+00,5.76061249e+00,0
2.712500,-6.86948597e-01,-3.43516803e+00,-3.43516803e+00,0.00000000e+00,-3.43516803e+00,5.90018988e+00,0
2.716667,-7.01432109e-01,-3.47604299e+00,-3.47604299e+00,0.00000000e+00,-3.47604299e+00,6.04143763e+00,0
2.720834,-7.16085911e-01,-3.51691794e+00,-3.51691794e+00,0.00000000e+00,-3.51691794e+00,6.18435574e+00,0
2.725000,-7.30910063e-01,-3.55779290e+00,-3.55779290e+00,0.00000000e+00,-3.55779290e+00,6.32894516e+00,0
2.729167,-7.45904505e-01,-3.59866786e+00,-3.59866786e+00,0.00000000e+00,-3.59866786e+00,6.47520542e+00,0
2.733334,-7.61069298e-01,-3.63954282e+00,-3.63954282e+00,0.00000000e+00,-3.63954282e+00,6.62313604e+00,0
2.737500,-7.76404381e-01,-3.68041778e+00,-3.68041778e+00,0.00000000e+00,-3.68041778e+00,6.77273750e+00,0
2.741667,-7.91909754e-01,-3.72129273e+00,-3.72129273e+00,0.00000000e+00,-3.72129273e+00,6.92400980e+00,0
2.745833,-8.07585478e-01,-3.76216769e+00,-3.76216769e+00,0.00000000e+00,-3.76216769e+00,7.07695293e+00,0
2.750000,-8.23431492e-01,-3.80304265e+00,-3.80304265e+00,0.00000000e+00,-3.80304265e+00,7.23156691e+00,0
2.754167,-8.39447796e-01,-3.84391761e+00,-3.84391761e+00,0.00000000e+00,-3.84391761e+00,7.38785124e+00,0
2.758333,-8.55634451e-01,-3.88479257e+00,-3.88479257e+00,0.00000000e+00,-3.88479257e+00,7.54580641e+00,0
2.762500,-8.71991396e-01,-3.92566752e+00,-3.92566752e+00,0.00000000e+00,-3.92566752e+00,7.70543289e+00,0
2.766667,-8.88518631e-01,-3.96654248e+00,-3.96654248e+00,0.00000000e+00,-3.96654248e+00,7.86672974e+00,0
2.770833,-9.05216217e-01,-4.00741768e+00,-4.00741768e+00,0.00000000e+00,-4.00741768e+00,8.02969837e+00,0
2.775000,-9.22084093e-01,-4.04829264e+00,-4.04829264e+00,0.00000000e+00,-4.04829264e+00,8.19433689e+00,0
2.779167,-9.39122319e-01,-4.08916759e+00,-4.08916759e+00,0.00000000e+00,-4.08916759e+00,8.36064625e+00,0
2.783334,-9.56330836e-01,-4.13004255e+00,-4.13004255e+00,0.00000000e+00,-4.13004255e+00,8.52862549e+00,0
2.787500,-9.73709643e-01,-4.17091751e+00,-4.17091751e+00,0.00000000e+00,-4.17091751e+00,8.69827652e+00,0
2.791667,-9.91258800e-01,-4.21179247e+00,-4.21179247e+00,0.00000000e+00,-4.21179247e+00,8.86959743e+00,0
2.795834,-1.00897825e+00,-4.25266743e+00,-4.25266743e+00,0.00000000e+00,-4.25266743e+00,9.04259014e+00,0
2.800000,-1.02686799e+00,-4.29354239e+00,-4.29354239e+00,0.00000000e+00,-4.29354239e+00,9.21725273e+00,0
2.804167,-1.04492807e+00,-4.33441734e+00,-4.33441734e+00,0.00000000e+00,-4.33441734e+00,9.39358711e+00,0
2.808333,-1.06315851e+00,-4.37529230e+00,-4.37529230e+00,0.00000000e+00,-4.37529230e+00,9.57159138e+00,0
2.812500,-1.08155918e+00,-4.41616726e+00,-4.41616726e+00,0.00000000e+00,-4.41616726e+00,9.75126648e+00,0
2.816667,-1.10013020e+00,-4.45704222e+00,-4.45704222e+00,0.00000000e+00,-4.45704222e+00,9.93261242e+00,0
2.820833,-1.11887157e+00,-4.49791718e+00,-4.49791718e+00,0.00000000e+00,-4.49791718e+00,1.01156292e+01,0
2.825000,-1.13778317e+00,-4.53879213e+00,-4.53879213e+00,0.00000000e+00,-4.53879213e+00,1.03003168e+01,0
2.829167,-1.15686512e+00,-4.57966709e+00,-4.57966709e+00,0.00000000e+00,-4.57966709e+00,1.04866753e+01,0
2.833333,-1.17611742e+00,-4.62054205e+00,-4.62054205e+00,0.00000000e+00,-4.62054205e+00,1.06747046e+01,0
2.837500,-1.19553995e+00,-4.66141701e+00,-4.66141701e+00,0.00000000e+00,-4.66141701e+00,1.08644047e+01,0
2.841667,-1.21513283e+00,-4.70229197e+00,-4.70229197e+00,0.00000000e+00,-4.70229197e+00,1.10557747e+01,0
2.845834,-1.23489606e+00,-4.74316692e+00,-4.74316692e+00,0.00000000e+00,-4.74316692e+00,1.12488165e+01,0
2.850000,-1.25482953e+00,-4.78404188e+00,-4.78404188e+00,0.00000000e+00,-4.78404188e+00,1.14435282e+01,0
2.854167,-1.27493334e+00,-4.82491684e+00,-4.82491684e+00,0.00000000e+00,-4.82491684e+00,1.16399117e+01,0
2.858334,-1.29520750e+00,-4.86579180e+00,-4.86579180e+00,0.00000000e+00,-4.86579180e+00,1.18379650e+01,0
2.862500,-1.31565189e+00,-4.90666676e+00,-4.90666676e+00,0.00000000e+00,-4.90666676e+00,1.20376892e+01,0
2.866667,-1.33626664e+00,-4.94754171e+00,-4.94754171e+00,0.00000000e+00,-4.94754171e+00,1.22390842e+01,0
2.870833,-1.35705173e+00,-4.98841667e+00,-4.98841667e+00,0.00000000e+00,-4.98841667e+00,1.24421501e+01,0
2.875000,-1.37800717e+00,-5.02929163e+00,-5.02929163e+00,0.00000000e+00,-5.02929163e+00,1.26468868e+01,0
2.879167,-1.39913285e+00,-5.07016659e+00,-5.07016659e+00,0.00000000e+00,-5.07016659e+00,1.28532944e+01,0
2.883333,-1.42042887e+00,-5.11104155e+00,-5.11104155e+00,0.00000000e+00,-5.11104155e+00,1.30613728e+01,0
2.887500,-1.44189525e+00,-5.15191650e+00,-5.15191650e+00,0.00000000e+00,-5.15191650e+00,1.32711220e+01,0
2.891667,-1.46353185e+00,-5.19279146e+00,-5.19279146e+00,0.00000000e+00,-5.19279146e+00,1.34825420e+01,0
2.895833,-1.48533881e+00,-5.23366642e+00,-5.23366642e+00,0.00000000e+00,-5.23366642e+00,1.36956320e+01,0
2.900000,-1.50731611e+00,-5.27454138e+00,-5.27454138e+00,0.00000000e+00,-5.27454138e+00,1.39103937e+01,0
2.904167,-1.52946365e+00,-5.31541634e+00,-5.31541634e+00,0.00000000e+00,-5.31541634e+00,1.41268253e+01,0
2.908334,-1.55178154e+00,-5.35629129e+00,-5.35629129e+00,0.00000000e+00,-5.35629129e+00,1.43449278e+01,0
2.912500,-1.57426977e+00,-5.39716625e+00,-5.39716625e+00,0.00000000e+00,-5.39716625e+00,1.45647020e+01,0
2.916667,-1.59692824e+00,-5.43804121e+00,-5.43804121e+00,0.00000000e+00,-5.43804121e+00,1.47861462e+01,0
2.920834,-1.61975706e+00,-5.47891617e+00,-5.47891617e+00,0.00000000e+00,-5.47891617e+00,1.50092611e+01,0
2.925000,-1.64275622e+00,-5.51979113e+00,-5.51979113e+00,0.00000000e+00,-5.51979113e+00,1.52340469e+01,0
2.929167,-1.66592562e+00,-5.56066608e+00,-5.56066608e+00,0.00000000e+00,-5.56066608e+00,1.54605036e+01,0
2.933333,-1.68926537e+00,-5.60154104e+00,-5.60154104e+00,0.00000000e+00,-5.60154104e+00,1.56886311e+01,0
2.937500,-1.71277547e+00,-5.64241600e+00,-5.64241600e+00,0.00000000e+00,-5.64241600e+00,1.59184294e+01,0
2.941667,-1.73645580e+00,-5.68329096e+00,-5.68329096e+00,0.00000000e+00,-5.68329096e+00,1.61498985e+01,0
2.945833,-1.76030648e+00,-5.72416592e+00,-5.72416592e+00,0.00000000e+00,-5.72416592e+00,1.63830376e+01,0
2.950000,-1.78432751e+00,-5.76504087e+00,-5.76504087e+00,0.00000000e+00,-5.76504087e+00,1.66178474e+01,0
2.954167,-1.80851877e+00,-5.80591583e+00,-5.80591583e+00,0.00000000e+00,-5.80591583e+00,1.68543301e+01,0
2.958333,-1.83288038e+00,-5.84679079e+00,-5.84679079e+00,0.00000000e+00,-5.84679079e+00,1.70924816e+01,0
2.962500,-1.85741234e+00,-5.88766575e+00,-5.88766575e+00,0.00000000e+00,-5.88766575e+00,1.73323040e+01,0
2.966667,-1.88211465e+00,-5.92854071e+00,-5.92854071e+00,0.00000000e+00,-5.92854071e+00,1.75737972e+01,0
2.970834,-1.90698719e+00,-5.96941566e+00,-5.96941566e+00,0.00000000e+00,-5.96941566e+00,1.78169613e+01,0
2.975000,-1.93203008e+00,-6.01029062e+00,-6.01029062e+00,0.00000000e+00,-6.01029062e+00,1.80617962e+01,0
2.979167,-1.95724332e+00,-6.05116558e+00,-6.05116558e+00,0.00000000e+00,-6.05116558e+00,1.83083019e+01,0
2.983334,-1.98262680e+00,-6.09204054e+00,-6.09204054e+00,0.00000000e+00,-6.09204054e+00,1.85564785e+01,0
2.987500,-2.00818062e+00,-6.13291550e+00,-6.13291550e+00,0.00000000e+00,-6.13291550e+00,1.88063259e+01,0
2.991667,-2.03390479e+00,-6.17379045e+00,-6.17379045e+00,0.00000000e+00,-6.17379045e+00,1.90578442e+01,0
2.995833,-2.05979919e+00,-6.21466541e+00,-6.21466541e+00,0.00000000e+00,-6.21466541e+00,1.93110332e+01,0
3.000000,-2.08586407e+00,-6.25554037e+00,-6.25554037e+00,0.00000000e+00,-6.25554037e+00,1.95658932e+01,0
