t,y1,y2,y3,y1_drift,y2_drift,y3_drift
3.733334,4.94148314e-01,1.49363565e+00,2.49346948e+00,-5.85168600e-03,-6.36434555e-03,-6.53052330e-03
3.737500,4.94148344e-01,1.49363565e+00,2.49346948e+00,-5.85165620e-03,-6.36434555e-03,-6.53052330e-03
3.741667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.745834,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.750000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.754167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.758333,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.762500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.766667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.770833,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.775000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.779167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.783334,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.787500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.791667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.795834,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.800000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.804167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.808334,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.812500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.816667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.820833,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.825000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.829167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.833333,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.837500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.841667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.845834,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.850000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.854167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.858334,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.862500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.866667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.870834,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.875000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.879167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.883333,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.887500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.891667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.895833,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.900000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.904167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.908334,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.912500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.916667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.920834,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.925000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.929167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.933334,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.937500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.941667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.945833,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.950000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.954167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.958333,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.962500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.966667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.970834,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.975000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.979167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.983334,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.987500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.991667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
3.995834,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.000000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.004167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.008334,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.012500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.016667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.020833,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.025000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.029167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.033334,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.037500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.041667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.045834,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.050000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.054167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.058333,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.062500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.066667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.070834,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.075000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.079167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.083333,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.087500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.091667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.095834,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.100000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.104167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.108334,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.112500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.116667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.120833,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.125000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.129167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.133334,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.137500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.141667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.145833,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.150000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.154167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.158334,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.162500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.166667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.170834,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.175000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.179167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.183333,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.187500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.191667,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.195834,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.200000,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.204167,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.208333,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.212500,4.94148374e-01,1.49363565e+00,2.49346948e+00,-5.85162640e-03,-6.36434555e-03,-6.53052330e-03
4.216667,4.94148374e-01,1.49346530e+00,2.49329925e+00,-5.85162640e-03,-6.53469563e-03,-6.70075417e-03
4.220834,4.94147897e-01,1.49346459e+00,2.49329853e+00,-5.85210323e-03,-6.53541088e-03,-6.70146942e-03
4.225000,4.94148374e-01,1.49346519e+00,2.49329925e+00,-5.85162640e-03,-6.53481483e-03,-6.70075417e-03
4.229167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.233334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.237500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.241667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.245833,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.250000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.254167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.258334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.262500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.266667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.270833,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.275000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.279167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.283334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.287500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.291667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.295834,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.300000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.304167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.308333,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.312500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.316667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.320834,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.325000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.329167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.333333,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.337500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.341667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.345834,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.350000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.354167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.358334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.362500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.366667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.370833,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.375000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.379167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.383334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.387500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.391667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.395833,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.400000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.404167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.408334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.412500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.416667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.420834,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.425000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.429167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.433333,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.437500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.441667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.445834,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.450000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.454167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.458333,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.462500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.466667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.470834,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.475000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.479167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.483334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.487500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.491667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.495833,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.500000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.504167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.508334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.512500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.516667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.520833,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.525000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.529167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.533334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.537500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.541667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.545834,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.550000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.554167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.558333,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.562500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.566667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.570834,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.575000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.579167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.583333,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.587500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.591667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.595834,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.600000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.604167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.608334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.612500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.616667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.620833,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.625000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.629167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.633334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.637500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.641667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.645833,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.650000,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.654167,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.658334,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.662500,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
4.666667,4.94148403e-01,1.49346519e+00,2.49329925e+00,-5.85159659e-03,-6.53481483e-03,-6.70075417e-03
